filename,is_valuable
pass_0108.png,0
pass_0109.png,0
pass_0110.png,0
pass_0111.png,1
pass_0112.png,0
pass_0113.png,1
pass_0114.png,0
pass_0115.png,0
pass_0116.png,0
pass_0117.png,0
pass_0118.png,1
pass_0119.png,0
pass_0120.png,0
pass_0121.png,1
pass_0122.png,0
pass_0123.png,1
pass_0124.png,0
pass_0125.png,0
pass_0126.png,0
pass_0127.png,0
pass_0128.png,0
pass_0129.png,0
pass_0130.png,0
pass_0131.png,0
pass_0132.png,0
pass_0133.png,0
pass_0134.png,0
pass_0135.png,0
pass_0136.png,0
pass_0137.png,0
pass_0138.png,1
pass_0139.png,1
pass_0140.png,0
pass_0141.png,0
pass_0142.png,0
pass_0143.png,0
pass_0144.png,0
pass_0145.png,0
pass_0146.png,0
pass_0147.png,0
pass_0148.png,0
pass_0149.png,0
pass_0150.png,0
pass_0151.png,0
pass_0152.png,0
pass_0153.png,0
pass_0154.png,0
pass_0155.png,1
pass_0156.png,0
pass_0157.png,0
pass_0158.png,0
pass_0159.png,1
pass_0160.png,0
pass_0161.png,0
pass_0162.png,1
pass_0163.png,1
pass_0164.png,1
pass_0165.png,0
pass_0166.png,1
pass_0167.png,0
pass_0168.png,0
pass_0169.png,0
pass_0170.png,0
pass_0171.png,0
pass_0172.png,0
pass_0173.png,0
pass_0174.png,1
pass_0175.png,0
pass_0176.png,0
pass_0177.png,0
pass_0178.png,1
pass_0179.png,0
pass_0180.png,0
pass_0181.png,0
pass_0182.png,0
pass_0183.png,1
pass_0184.png,0
pass_0185.png,0
pass_0186.png,0
pass_0187.png,0
pass_0188.png,1
pass_0189.png,0
pass_0190.png,1
pass_0191.png,0
pass_0192.png,0
pass_0193.png,0
pass_0194.png,0
pass_0195.png,1
pass_0196.png,1
pass_0197.png,0
pass_0198.png,0
pass_0199.png,0
pass_0200.png,0
pass_0201.png,1
pass_0202.png,0
pass_0203.png,0
pass_0204.png,0
pass_0205.png,0
pass_0206.png,0
pass_0207.png,0
pass_0208.png,0
pass_0209.png,1
pass_0210.png,0
pass_0211.png,1
pass_0212.png,0
pass_0213.png,0
pass_0214.png,0
pass_0215.png,0
pass_0216.png,0
pass_0217.png,1
pass_0218.png,0
pass_0219.png,1
pass_0220.png,0
pass_0221.png,1
pass_0222.png,0
pass_0223.png,0
pass_0224.png,0
pass_0225.png,0
pass_0226.png,0
pass_0227.png,0
pass_0228.png,1
pass_0229.png,0
pass_0230.png,1
pass_0231.png,0
pass_0232.png,0
pass_0233.png,0
pass_0234.png,1
pass_0235.png,0
pass_0236.png,0
pass_0237.png,1
pass_0238.png,0
pass_0239.png,0
pass_0240.png,1
pass_0241.png,1
pass_0242.png,0
pass_0243.png,0
pass_0244.png,0
pass_0245.png,0
pass_0246.png,0
pass_0247.png,0
pass_0248.png,0
pass_0249.png,0
pass_0250.png,0
pass_0251.png,0
pass_0252.png,0
pass_0253.png,0
pass_0254.png,0
pass_0255.png,1
pass_0256.png,0
pass_0257.png,0
pass_0258.png,1
pass_0259.png,1
pass_0260.png,0
pass_0261.png,0
pass_0262.png,0
pass_0263.png,0
pass_0264.png,0
pass_0265.png,0
pass_0266.png,0
pass_0267.png,0
pass_0268.png,0
pass_0269.png,1
pass_0270.png,1
pass_0271.png,0
pass_0272.png,0
pass_0273.png,1
pass_0274.png,0
pass_0275.png,0
pass_0276.png,0
pass_0277.png,0
pass_0278.png,0
pass_0279.png,0
pass_0280.png,0
pass_0281.png,0
pass_0282.png,1
pass_0283.png,0
pass_0284.png,0
pass_0285.png,0
pass_0286.png,0
pass_0287.png,0
pass_0288.png,0
pass_0289.png,1
pass_0290.png,1
pass_0291.png,0
pass_0292.png,0
pass_0293.png,0
pass_0294.png,0
pass_0295.png,1
pass_0296.png,0
pass_0297.png,0
pass_0298.png,0
pass_0299.png,0
pass_0300.png,1
pass_0301.png,1
pass_0302.png,0
pass_0303.png,0
pass_0304.png,0
pass_0305.png,0
pass_0306.png,0
pass_0307.png,0
pass_0308.png,1
pass_0309.png,0
pass_0310.png,0
pass_0311.png,0
pass_0312.png,0
pass_0313.png,0
pass_0314.png,0
pass_0315.png,1
pass_0316.png,0
pass_0317.png,0
pass_0318.png,0
pass_0319.png,0
pass_0320.png,0
pass_0321.png,0
pass_0322.png,0
pass_0323.png,0
pass_0324.png,1
pass_0325.png,1
pass_0326.png,0
pass_0327.png,1
pass_0328.png,0
pass_0329.png,0
pass_0330.png,0
pass_0331.png,1
pass_0332.png,0
pass_0333.png,0
pass_0334.png,1
pass_0335.png,1
pass_0336.png,1
pass_0337.png,1
pass_0338.png,0
pass_0339.png,0
pass_0340.png,0
pass_0341.png,0
pass_0342.png,0
pass_0343.png,0
pass_0344.png,0
pass_0345.png,0
pass_0346.png,0
pass_0347.png,0
pass_0348.png,0
pass_0349.png,0
pass_0350.png,0
pass_0351.png,0
pass_0352.png,0
pass_0353.png,1
pass_0354.png,0
pass_0355.png,1
pass_0356.png,0
pass_0357.png,1
pass_0358.png,0
pass_0359.png,0
pass_0360.png,1
pass_0361.png,1
pass_0362.png,0
pass_0363.png,0
pass_0364.png,1
pass_0365.png,0
pass_0366.png,1
pass_0367.png,1
pass_0368.png,1
pass_0369.png,0
pass_0370.png,0
pass_0371.png,0
pass_0372.png,0
pass_0373.png,0
pass_0374.png,0
pass_0375.png,0
pass_0376.png,0
pass_0377.png,1
pass_0378.png,1
pass_0379.png,0
pass_0380.png,0
pass_0381.png,0
pass_0382.png,0
pass_0383.png,0
pass_0384.png,0
pass_0385.png,0
pass_0386.png,0
pass_0387.png,1
pass_0388.png,0
pass_0389.png,0
pass_0390.png,0
pass_0391.png,0
pass_0392.png,0
pass_0393.png,1
pass_0394.png,1
pass_0395.png,0
pass_0396.png,0
pass_0397.png,0
pass_0398.png,0
pass_0399.png,0
pass_0400.png,1
pass_0401.png,0
pass_0402.png,1
pass_0403.png,0
pass_0404.png,0
pass_0405.png,0
pass_0406.png,0
pass_0407.png,1
pass_0408.png,1
pass_0409.png,0
pass_0410.png,0
pass_0411.png,0
pass_0412.png,0
pass_0413.png,0
pass_0414.png,1
pass_0415.png,0
pass_0416.png,1
pass_0417.png,0
pass_0418.png,0
pass_0419.png,0
pass_0420.png,0
pass_0421.png,0
pass_0422.png,0
pass_0423.png,0
pass_0424.png,0
pass_0425.png,0
pass_0426.png,1
pass_0427.png,0
pass_0428.png,0
pass_0429.png,1
pass_0430.png,1
pass_0431.png,0
pass_0432.png,0
pass_0433.png,0
pass_0434.png,0
pass_0435.png,0
pass_0436.png,0
pass_0437.png,0
pass_0438.png,1
pass_0439.png,0
pass_0440.png,0
pass_0441.png,1
pass_0442.png,0
pass_0443.png,0
pass_0444.png,0
pass_0445.png,0
pass_0446.png,0
pass_0447.png,0
pass_0448.png,1
pass_0449.png,1
pass_0450.png,0
pass_0451.png,0
pass_0452.png,0
pass_0453.png,0
pass_0454.png,0
pass_0455.png,0
pass_0456.png,0
pass_0457.png,0
pass_0458.png,0
pass_0459.png,1
pass_0460.png,0
pass_0461.png,1
pass_0462.png,0
pass_0463.png,0
pass_0464.png,0
pass_0465.png,0
pass_0466.png,0
pass_0467.png,0
pass_0468.png,0
pass_0469.png,0
pass_0470.png,0
pass_0471.png,0
pass_0472.png,1
pass_0473.png,0
pass_0474.png,0
pass_0475.png,0
pass_0476.png,0
pass_0477.png,0
pass_0478.png,1
pass_0479.png,1
pass_0480.png,0
pass_0481.png,0
pass_0482.png,0
pass_0483.png,0
pass_0484.png,0
pass_0485.png,0
pass_0486.png,1
pass_0487.png,0
pass_0488.png,1
pass_0489.png,1
pass_0490.png,1
pass_0491.png,0
pass_0492.png,1
pass_0493.png,0
pass_0494.png,1
pass_0495.png,0
pass_0496.png,1
pass_0497.png,1
pass_0498.png,0
pass_0499.png,0
pass_0500.png,0
pass_0501.png,0
pass_0502.png,1
pass_0503.png,0
pass_0504.png,0
pass_0505.png,1
pass_0506.png,0
pass_0507.png,1
pass_0508.png,0
pass_0509.png,0
pass_0510.png,0
pass_0511.png,0
pass_0512.png,0
pass_0513.png,1
pass_0514.png,1
pass_0515.png,1
pass_0516.png,0
pass_0517.png,1
pass_0518.png,1
pass_0519.png,0
pass_0520.png,0
pass_0521.png,0
pass_0522.png,1
pass_0523.png,0
pass_0524.png,0
pass_0525.png,1
pass_0526.png,0
pass_0527.png,0
pass_0528.png,0
pass_0529.png,0
pass_0530.png,0
pass_0531.png,0
pass_0532.png,0
pass_0533.png,1
pass_0534.png,0
pass_0535.png,0
pass_0536.png,1
pass_0537.png,0
pass_0538.png,0
pass_0539.png,0
pass_0540.png,0
pass_0541.png,0
pass_0542.png,0
pass_0543.png,0
pass_0544.png,0
pass_0545.png,0
pass_0546.png,0
pass_0547.png,0
pass_0548.png,0
pass_0549.png,1
pass_0550.png,0
pass_0551.png,0
pass_0552.png,0
pass_0553.png,1
pass_0554.png,0
pass_0555.png,0
pass_0556.png,0
pass_0557.png,0
pass_0558.png,0
pass_0559.png,0
pass_0560.png,0
pass_0561.png,0
pass_0562.png,0
pass_0563.png,0
pass_0564.png,0
pass_0565.png,0
pass_0566.png,0
pass_0567.png,0
pass_0568.png,0
pass_0569.png,0
pass_0570.png,0
pass_0571.png,0
pass_0572.png,0
pass_0573.png,0
pass_0574.png,1
pass_0575.png,0
pass_0576.png,1
pass_0577.png,0
pass_0578.png,0
pass_0579.png,0
pass_0580.png,1
pass_0581.png,0
pass_0582.png,0
pass_0583.png,0
pass_0584.png,0
pass_0585.png,0
pass_0586.png,0
pass_0587.png,0
pass_0588.png,1
pass_0589.png,0
pass_0590.png,0
pass_0591.png,0
pass_0592.png,0
pass_0593.png,0
pass_0594.png,0
pass_0595.png,1
pass_0596.png,0
pass_0597.png,0
pass_0598.png,1
pass_0599.png,0
pass_0600.png,1
pass_0601.png,0
pass_0602.png,0
pass_0603.png,0
pass_0604.png,0
pass_0605.png,0
pass_0606.png,1
pass_0607.png,0
pass_0608.png,0
pass_0609.png,0
pass_0610.png,1
pass_0611.png,0
pass_0612.png,0
pass_0613.png,1
pass_0614.png,0
pass_0615.png,0
pass_0616.png,0
pass_0617.png,1
pass_0618.png,1
pass_0619.png,0
pass_0620.png,0
pass_0621.png,0
pass_0622.png,1
pass_0623.png,0
pass_0624.png,0
pass_0625.png,0
pass_0626.png,0
pass_0627.png,0
pass_0628.png,0
pass_0629.png,1
pass_0630.png,0
pass_0631.png,1
pass_0632.png,1
pass_0633.png,0
pass_0634.png,0
pass_0635.png,1
pass_0636.png,1
pass_0637.png,0
pass_0638.png,0
pass_0639.png,0
pass_0640.png,0
pass_0641.png,0
pass_0642.png,0
pass_0643.png,0
pass_0644.png,0
pass_0645.png,0
pass_0646.png,0
pass_0647.png,0
pass_0648.png,1
pass_0649.png,0
pass_0650.png,0
pass_0651.png,1
pass_0652.png,0
pass_0653.png,0
pass_0654.png,1
pass_0655.png,0
pass_0656.png,0
pass_0657.png,1
pass_0658.png,1
pass_0659.png,0
pass_0660.png,1
pass_0661.png,1
pass_0662.png,0
pass_0663.png,1
pass_0664.png,0
pass_0665.png,0
pass_0666.png,1
pass_0667.png,0
pass_0668.png,0
pass_0669.png,1
pass_0670.png,0
pass_0671.png,1
pass_0672.png,1
pass_0673.png,1
pass_0674.png,0
pass_0675.png,0
pass_0676.png,0
pass_0677.png,0
pass_0678.png,0
pass_0679.png,0
pass_0680.png,0
pass_0681.png,1
pass_0682.png,1
pass_0683.png,0
pass_0684.png,0
pass_0685.png,0
pass_0686.png,1
pass_0687.png,0
pass_0688.png,0
pass_0689.png,0
pass_0690.png,0
pass_0691.png,0
pass_0692.png,1
pass_0693.png,0
pass_0694.png,0
pass_0695.png,0
pass_0696.png,1
pass_0697.png,0
pass_0698.png,0
pass_0699.png,1
pass_0700.png,0
pass_0701.png,0
pass_0702.png,0
pass_0703.png,0
pass_0704.png,0
pass_0705.png,0
pass_0706.png,0
pass_0707.png,1
pass_0708.png,0
pass_0709.png,0
pass_0710.png,0
pass_0711.png,0
pass_0712.png,1
pass_0713.png,0
pass_0714.png,0
pass_0715.png,0
pass_0716.png,0
pass_0717.png,1
pass_0718.png,0
pass_0719.png,0
pass_0720.png,0
pass_0721.png,1
pass_0722.png,1
pass_0723.png,0
pass_0724.png,0
pass_0725.png,0
pass_0726.png,1
pass_0727.png,1
pass_0728.png,0
pass_0729.png,0
pass_0730.png,0
pass_0731.png,1
pass_0732.png,0
pass_0733.png,0
pass_0734.png,0
pass_0735.png,0
pass_0736.png,1
pass_0737.png,1
pass_0738.png,0
pass_0739.png,1
pass_0740.png,0
pass_0741.png,1
pass_0742.png,0
pass_0743.png,0
pass_0744.png,0
pass_0745.png,0
pass_0746.png,1
pass_0747.png,1
pass_0748.png,1
pass_0749.png,0
pass_0750.png,0
pass_0751.png,0
pass_0752.png,0
pass_0753.png,0
pass_0754.png,0
pass_0755.png,1
pass_0756.png,0
pass_0757.png,0
pass_0758.png,0
pass_0759.png,0
pass_0760.png,0
pass_0761.png,0
pass_0762.png,0
pass_0763.png,0
pass_0764.png,0
pass_0765.png,1
pass_0766.png,1
pass_0767.png,0
pass_0768.png,0
pass_0769.png,0
pass_0770.png,0
pass_0771.png,0
pass_0772.png,0
pass_0773.png,1
pass_0774.png,0
pass_0775.png,0
pass_0776.png,1
pass_0777.png,1
pass_0778.png,0
pass_0779.png,0
pass_0780.png,0
pass_0781.png,0
pass_0782.png,0
pass_0783.png,0
pass_0784.png,0
pass_0785.png,0
pass_0786.png,0
pass_0787.png,1
pass_0788.png,0
pass_0789.png,0
pass_0790.png,0
pass_0791.png,0
pass_0792.png,0
pass_0793.png,1
pass_0794.png,0
pass_0795.png,0
pass_0796.png,1
pass_0797.png,0
pass_0798.png,0
pass_0799.png,1
pass_0800.png,0
pass_0801.png,0
pass_0802.png,0
pass_0803.png,0
pass_0804.png,0
pass_0805.png,0
pass_0806.png,0
pass_0807.png,0
pass_0808.png,1
pass_0809.png,0
pass_0810.png,1
pass_0811.png,0
pass_0812.png,0
pass_0813.png,0
pass_0814.png,0
pass_0815.png,0
pass_0816.png,0
pass_0817.png,0
pass_0818.png,0
pass_0819.png,0
pass_0820.png,1
pass_0821.png,0
pass_0822.png,0
pass_0823.png,0
pass_0824.png,0
pass_0825.png,0
pass_0826.png,1
pass_0827.png,0
pass_0828.png,0
pass_0829.png,0
pass_0830.png,0
pass_0831.png,0
pass_0832.png,1
pass_0833.png,0
pass_0834.png,0
pass_0835.png,0
pass_0836.png,0
pass_0837.png,1
pass_0838.png,0
pass_0839.png,0
pass_0840.png,0
pass_0841.png,1
pass_0842.png,0
pass_0843.png,1
pass_0844.png,1
pass_0845.png,0
pass_0846.png,0
pass_0847.png,0
pass_0848.png,0
pass_0849.png,0
pass_0850.png,0
pass_0851.png,1
pass_0852.png,0
pass_0853.png,0
pass_0854.png,0
pass_0855.png,1
pass_0856.png,0
pass_0857.png,1
pass_0858.png,0
pass_0859.png,0
pass_0860.png,0
pass_0861.png,0
pass_0862.png,0
pass_0863.png,0
pass_0864.png,0
pass_0865.png,0
pass_0866.png,1
pass_0867.png,0
pass_0868.png,0
pass_0869.png,0
pass_0870.png,0
pass_0871.png,1
pass_0872.png,1
pass_0873.png,0
pass_0874.png,0
pass_0875.png,0
pass_0876.png,0
pass_0877.png,1
pass_0878.png,0
pass_0879.png,1
pass_0880.png,0
pass_0881.png,0
pass_0882.png,0
pass_0883.png,0
pass_0884.png,1
pass_0885.png,0
pass_0886.png,0
pass_0887.png,0
pass_0888.png,1
pass_0889.png,0
pass_0890.png,0
pass_0891.png,0
pass_0892.png,0
pass_0893.png,0
pass_0894.png,0
pass_0895.png,0
pass_0896.png,0
pass_0897.png,0
pass_0898.png,0
pass_0899.png,0
pass_0900.png,1
pass_0901.png,0
pass_0902.png,0
pass_0903.png,0
pass_0904.png,0
pass_0905.png,1
pass_0906.png,0
pass_0907.png,1
pass_0908.png,0
pass_0909.png,0
pass_0910.png,1
pass_0911.png,0
pass_0912.png,0
pass_0913.png,0
pass_0914.png,0
pass_0915.png,0
pass_0916.png,0
pass_0917.png,0
pass_0918.png,0
pass_0919.png,1
pass_0920.png,0
pass_0921.png,0
pass_0922.png,0
pass_0923.png,1
pass_0924.png,0
pass_0925.png,0
pass_0926.png,0
pass_0927.png,0
pass_0928.png,1
pass_0929.png,0
pass_0930.png,1
pass_0931.png,0
pass_0932.png,0
pass_0933.png,1
pass_0934.png,0
pass_0935.png,1
pass_0936.png,0
pass_0937.png,0
pass_0938.png,1
pass_0939.png,0
pass_0940.png,0
pass_0941.png,0
pass_0942.png,0
pass_0943.png,0
pass_0944.png,0
pass_0945.png,0
pass_0946.png,0
pass_0947.png,0
pass_0948.png,1
pass_0949.png,0
pass_0950.png,0
pass_0951.png,0
pass_0952.png,1
pass_0953.png,0
pass_0954.png,1
pass_0955.png,1
pass_0956.png,0
pass_0957.png,0
pass_0958.png,0
pass_0959.png,0
pass_0960.png,0
pass_0961.png,1
pass_0962.png,0
pass_0963.png,0
pass_0964.png,0
pass_0965.png,0
pass_0966.png,1
pass_0967.png,0
pass_0968.png,0
pass_0969.png,0
pass_0970.png,0
pass_0971.png,1
pass_0972.png,1
pass_0973.png,0
pass_0974.png,0
pass_0975.png,0
pass_0976.png,0
pass_0977.png,0
pass_0978.png,0
pass_0979.png,0
pass_0980.png,1
pass_0981.png,1
pass_0982.png,0
pass_0983.png,0
pass_0984.png,0
pass_0985.png,0
pass_0986.png,0
pass_0987.png,1
pass_0988.png,0
pass_0989.png,0
pass_0990.png,1
pass_0991.png,0
pass_0992.png,0
pass_0993.png,0
pass_0994.png,0
pass_0995.png,0
pass_0996.png,0
pass_0997.png,0
pass_0998.png,0
pass_0999.png,0
pass_1000.png,0
pass_1001.png,0
pass_1002.png,1
pass_1003.png,0
pass_1004.png,0
pass_1005.png,0
pass_1006.png,0
pass_1007.png,0
pass_1008.png,0
pass_1009.png,0
pass_1010.png,0
pass_1011.png,0
pass_1012.png,0
pass_1013.png,0
pass_1014.png,0
pass_1015.png,0
pass_1016.png,1
pass_1017.png,0
pass_1018.png,0
pass_1019.png,0
pass_1020.png,0
pass_1021.png,0
pass_1022.png,1
pass_1023.png,0
pass_1024.png,0
pass_1025.png,0
pass_1026.png,0
pass_1027.png,0
pass_1028.png,0
pass_1029.png,0
pass_1030.png,0
pass_1031.png,0
pass_1032.png,0
pass_1033.png,0
pass_1034.png,0
pass_1035.png,0
pass_1036.png,1
pass_1037.png,0
pass_1038.png,0
pass_1039.png,1
pass_1040.png,0
pass_1041.png,0
pass_1042.png,0
pass_1043.png,0
pass_1044.png,0
pass_1045.png,0
pass_1046.png,0
pass_1047.png,1
pass_1048.png,0
pass_1049.png,0
pass_1050.png,0
pass_1051.png,0
pass_1052.png,0
pass_1053.png,0
pass_1054.png,0
pass_1055.png,0
pass_1056.png,0
pass_1057.png,0
pass_1058.png,0
pass_1059.png,1
pass_1060.png,1
pass_1061.png,0
pass_1062.png,0
pass_1063.png,1
pass_1064.png,1
pass_1065.png,0
pass_1066.png,0
pass_1067.png,0
pass_1068.png,1
pass_1069.png,1
pass_1070.png,0
pass_1071.png,0
pass_1072.png,0
pass_1073.png,1
pass_1074.png,0
pass_1075.png,0
pass_1076.png,1
pass_1077.png,1
pass_1078.png,0
pass_1079.png,0
pass_1080.png,1
pass_1081.png,0
pass_1082.png,1
pass_1083.png,1
pass_1084.png,0
pass_1085.png,0
pass_1086.png,1
pass_1087.png,1
pass_1088.png,0
pass_1089.png,0
pass_1090.png,0
pass_1091.png,0
pass_1092.png,1
pass_1093.png,0
pass_1094.png,0
pass_1095.png,1
pass_1096.png,1
pass_1097.png,1
pass_1098.png,1
pass_1099.png,0
pass_1100.png,1
pass_1101.png,0
pass_1102.png,0
pass_1103.png,0
pass_1104.png,1
pass_1105.png,0
pass_1106.png,0
pass_1107.png,0
pass_1108.png,0
pass_1109.png,1
pass_1110.png,0
pass_1111.png,1
pass_1112.png,1
pass_1113.png,0
pass_1114.png,0
pass_1115.png,0
pass_1116.png,1
pass_1117.png,0
pass_1118.png,1
pass_1119.png,0
pass_1120.png,1
pass_1121.png,0
pass_1122.png,0
pass_1123.png,1
pass_1124.png,0
pass_1125.png,1
pass_1126.png,0
pass_1127.png,0
pass_1128.png,0
pass_1129.png,0
pass_1130.png,0
pass_1131.png,0
pass_1132.png,1
pass_1133.png,1
pass_1134.png,0
pass_1135.png,0
pass_1136.png,0
pass_1137.png,0
pass_1138.png,0
pass_1139.png,1
pass_1140.png,0
pass_1141.png,0
pass_1142.png,1
pass_1143.png,1
pass_1144.png,0
pass_1145.png,0
pass_1146.png,0
pass_1147.png,0
pass_1148.png,0
pass_1149.png,0
pass_1150.png,0
pass_1151.png,0
pass_1152.png,0
pass_1153.png,0
pass_1154.png,0
pass_1155.png,0
pass_1156.png,0
pass_1157.png,0
pass_1158.png,0
pass_1159.png,0
pass_1160.png,0
pass_1161.png,0
pass_1162.png,0
pass_1163.png,0
pass_1164.png,0
pass_1165.png,0
pass_1166.png,0
pass_1167.png,0
pass_1168.png,1
pass_1169.png,0
pass_1170.png,0
pass_1171.png,0
pass_1172.png,1
pass_1173.png,0
pass_1174.png,0
pass_1175.png,1
pass_1176.png,0
pass_1177.png,0
pass_1178.png,0
pass_1179.png,0
pass_1180.png,0
pass_1181.png,0
pass_1182.png,0
pass_1183.png,0
pass_1184.png,0
pass_1185.png,0
pass_1186.png,1
pass_1187.png,0
pass_1188.png,0
pass_1189.png,0
pass_1190.png,0
pass_1191.png,0
pass_1192.png,0
pass_1193.png,0
pass_1194.png,0
pass_1195.png,0
pass_1196.png,1
pass_1197.png,0
pass_1198.png,0
pass_1199.png,0
pass_1200.png,0
pass_1201.png,0
pass_1202.png,0
pass_1203.png,1
pass_1204.png,0
pass_1205.png,1
pass_1206.png,0
pass_1207.png,1
pass_1208.png,0
pass_1209.png,0
pass_1210.png,0
pass_1211.png,0
pass_1212.png,0
pass_1213.png,0
pass_1214.png,0
pass_1215.png,0
pass_1216.png,0
pass_1217.png,0
pass_1218.png,1
pass_1219.png,0
pass_1220.png,0
pass_1221.png,0
pass_1222.png,0
pass_1223.png,0
pass_1224.png,1
pass_1225.png,0
pass_1226.png,0
pass_1227.png,0
pass_1228.png,0
pass_1229.png,0
pass_1230.png,1
pass_1231.png,0
pass_1232.png,1
pass_1233.png,0
pass_1234.png,0
pass_1235.png,0
pass_1236.png,1
pass_1237.png,0
pass_1238.png,1
pass_1239.png,1
pass_1240.png,0
pass_1241.png,1
pass_1242.png,0
pass_1243.png,0
pass_1244.png,0
pass_1245.png,0
pass_1246.png,0
pass_1247.png,0
pass_1248.png,0
pass_1249.png,0
pass_1250.png,0
pass_1251.png,0
pass_1252.png,1
pass_1253.png,1
pass_1254.png,0
pass_1255.png,0
pass_1256.png,0
pass_1257.png,0
pass_1258.png,0
pass_1259.png,1
pass_1260.png,0
pass_1261.png,0
pass_1262.png,0
pass_1263.png,0
pass_1264.png,1
pass_1265.png,0
pass_1266.png,0
pass_1267.png,0
pass_1268.png,0
pass_1269.png,1
pass_1270.png,0
pass_1271.png,0
pass_1272.png,0
pass_1273.png,0
pass_1274.png,0
pass_1275.png,0
pass_1276.png,0
pass_1277.png,0
pass_1278.png,0
pass_1279.png,1
pass_1280.png,0
pass_1281.png,0
pass_1282.png,0
pass_1283.png,0
pass_1284.png,1
pass_1285.png,0
pass_1286.png,0
pass_1287.png,1
pass_1288.png,1
pass_1289.png,0
pass_1290.png,0
pass_1291.png,1
pass_1292.png,0
pass_1293.png,0
pass_1294.png,0
pass_1295.png,0
pass_1296.png,1
pass_1297.png,0
pass_1298.png,0
pass_1299.png,0
pass_1300.png,1
pass_1301.png,0
pass_1302.png,0
pass_1303.png,0
pass_1304.png,0
pass_1305.png,0
pass_1306.png,0
pass_1307.png,0
pass_1308.png,1
pass_1309.png,1
pass_1310.png,0
pass_1311.png,1
pass_1312.png,0
pass_1313.png,0
pass_1314.png,1
pass_1315.png,0
pass_1316.png,0
pass_1317.png,0
pass_1318.png,0
pass_1319.png,1
pass_1320.png,0
pass_1321.png,0
pass_1322.png,1
pass_1323.png,1
pass_1324.png,0
pass_1325.png,0
pass_1326.png,1
pass_1327.png,1
pass_1328.png,1
pass_1329.png,0
pass_1330.png,0
pass_1331.png,0
pass_1332.png,1
pass_1333.png,0
pass_1334.png,0
pass_1335.png,0
pass_1336.png,0
pass_1337.png,0
pass_1338.png,0
pass_1339.png,0
pass_1340.png,0
pass_1341.png,0
pass_1342.png,0
pass_1343.png,1
pass_1344.png,0
pass_1345.png,0
pass_1346.png,0
pass_1347.png,0
pass_1348.png,0
pass_1349.png,0
pass_1350.png,0
pass_1351.png,0
pass_1352.png,0
pass_1353.png,0
pass_1354.png,0
pass_1355.png,0
pass_1356.png,0
pass_1357.png,0
pass_1358.png,1
pass_1359.png,1
pass_1360.png,0
pass_1361.png,0
pass_1362.png,0
pass_1363.png,0
pass_1364.png,0
pass_1365.png,0
pass_1366.png,1
pass_1367.png,0
pass_1368.png,0
pass_1369.png,0
pass_1370.png,1
pass_1371.png,1
pass_1372.png,1
pass_1373.png,0
pass_1374.png,1
pass_1375.png,0
pass_1376.png,0
pass_1377.png,0
pass_1378.png,0
pass_1379.png,0
pass_1380.png,0
pass_1381.png,0
pass_1382.png,0
pass_1383.png,0
pass_1384.png,0
pass_1385.png,1
pass_1386.png,0
pass_1387.png,0
pass_1388.png,0
pass_1389.png,0
pass_1390.png,0
pass_1391.png,1
pass_1392.png,0
pass_1393.png,1
pass_1394.png,0
pass_1395.png,0
pass_1396.png,0
pass_1397.png,0
